140.44,182.42,-0.36959,0.48808,83,2.204
139.57,182.22,-0.56772,2.4083,84,8.9074
138.18,182.32,0.28467,3.8584,85,13.928
136.68,182.73,1.1338,4.1821,86,15.599
135.31,183.31,1.6227,3.7912,87,14.846
134.79,183.78,1.3143,1.4559,88,7.0611
135.57,183.84,0.15573,-2.1769,89,7.8566
137.53,183.27,-1.5725,-5.4413,90,20.39
140.01,182.08,-3.306,-6.8983,91,27.538
142.67,179.82,-6.2978,-7.3958,92,34.97
142.42,180.17,0.97517,0.7187,96,4.361
142,181.15,2.721,1.1512,97,10.636
141.68,181.91,2.1096,0.88031,98,8.2291
141.66,182.03,0.32926,0.078019,99,1.2181
141.47,181.81,-0.58546,0.5256,100,2.8324
140.93,181.32,-1.373,1.4936,101,7.3035
140.41,180.78,-1.5038,1.4401,102,7.4957
140.07,180.42,-0.99049,0.95385,103,4.9504
140.05,180.3,-0.33224,0.043602,104,1.2064
140.17,180.3,-0.00964,-0.31331,105,1.1285
140.13,180.46,0.44661,0.097669,106,1.6458
139.65,180.53,0.2062,1.3196,107,4.808
138.79,180.51,-0.073058,2.412,108,8.6871
138.05,180.58,0.19026,2.0336,109,7.353
137.67,180.73,0.42378,1.0625,110,4.1179
137.42,180.62,-0.29346,0.70007,111,2.7328
136.82,180.71,0.23843,1.6751,112,6.0912
135.72,180.95,0.6737,3.0492,113,11.242
134.19,180.77,-0.49129,4.2372,114,15.356
132.92,180.92,0.4068,3.5366,115,12.816
131.79,181.05,0.34691,3.1478,116,11.401
130.75,181.37,0.91256,2.8938,117,10.923
129.53,181.72,0.96579,3.3906,118,12.692
127.89,181.72,-0.020617,4.5468,119,16.369
125.81,180.65,-2.9509,5.7623,120,23.306
124.88,181.32,1.8463,2.6068,126,11.5
124.38,182.33,2.8167,1.3665,127,11.271
124.07,183.34,2.8009,0.87564,128,10.565
123.51,183.92,1.6009,1.5612,129,8.05
122.36,183.71,-0.57121,3.1764,130,11.619
120.49,182.72,-2.7614,5.1884,131,21.159
120.13,183.78,2.9615,1.0239,138,11.281
119.98,184.98,3.3186,0.41715,139,12.041
119.68,185.88,2.4998,0.82847,140,9.4807
119.08,186.4,1.4623,1.6624,141,7.9703
118.01,186.6,0.55927,2.9591,142,10.841
116.49,186.47,-0.38307,4.239,143,15.323
114.6,186.06,-1.1308,5.2431,144,19.309
112.56,185.37,-1.9065,5.6657,145,21.52
110.76,184.42,-2.6432,4.9979,146,20.354
109.15,183.36,-2.9507,4.4722,147,19.289
107.46,182.78,-1.6181,4.69,148,17.861
105.59,182.57,-0.58815,5.2098,149,18.875
103.22,182.58,0.042994,6.5636,150,23.63
100.19,182.3,-0.78683,8.4252,151,30.463
97.026,181.38,-2.5469,8.7926,152,32.955
96.906,183.46,5.7792,0.3332,156,20.84
96.581,185.25,4.9818,0.90287,157,18.227
95.149,186.04,2.1697,3.9789,158,16.315
92.858,186.14,0.29637,6.3633,159,22.933
91.041,186.33,0.53075,5.0466,160,18.268
89.746,187.02,1.9183,3.599,161,14.682
89.071,188.14,3.1045,1.873,162,13.053
88.66,189.39,3.4624,1.1436,163,13.127
88.187,190.53,3.1716,1.3124,164,12.357
87.347,191.4,2.4233,2.3336,165,12.111
86.39,192.37,2.6773,2.6598,166,13.586
85.787,193.85,4.1318,1.6747,167,16.05
85.276,195.74,5.2485,1.4191,168,19.573
84.723,197.62,5.2231,1.5361,169,19.6
84.568,199.09,4.0756,0.43176,170,14.754
84.586,200.21,3.1087,-0.052695,171,11.193
84.591,201.55,3.7137,-0.012534,172,13.37
84.814,203.24,4.6924,-0.6196,173,17.039
85.214,205.17,5.3729,-1.1109,174,19.751
85.518,207.23,5.7146,-0.84377,175,20.796
85.674,209.13,5.2871,-0.43501,176,19.098
85.813,210.79,4.6219,-0.38407,177,16.696
85.949,212.36,4.3455,-0.37947,178,15.703
86.085,214.02,4.6095,-0.37681,179,16.65
